strategy,tv_symbol,date,db_equity,existing_close,forensic_close,diff,diff_pct
TQQQ_2Point_safe,TQQP,2026-04-01,20678.21358,20668.65358,20678.21358,9.56000000000131,0.046253617648573074
TQQQ_2Point_safe,TQQP,2026-04-02,20721.233579999996,20697.33358,20721.233579999996,23.899999999997817,0.11547381167539658
TQQQ_2Point_safe,TQQP,2026-04-06,21094.073579999997,21051.05358,21094.073579999997,43.0199999999968,0.20436031781738878
TQQQ_2Point_safe,TQQP,2026-04-07,20957.6144108466,20957.6144108466,20957.6144108466,0.0,0.0
TQQQ_2Point_safe,TQQP,2026-04-08,22673.34482509221,22673.34482509221,22673.34482509221,0.0,0.0
TQQQ_2Point_safe,TQQP,2026-04-09,23008.42,23008.42,23008.42,0.0,0.0
TQQQ_2Point_safe,TQQP,2026-04-10,23041.179999999997,23036.5,23041.179999999997,4.679999999996653,0.020315586135032027
TQQQ_2Point_safe,TQQP,2026-04-13,23438.98,23729.139928588866,23438.98,-290.159928588866,-1.2228000233555931
TQQQ_2Point_safe,TQQP,2026-04-14,25020.82,24988.06,25020.82,32.7599999999984,0.13110261460873074
TQQQ_2Point_safe,TQQP,2026-04-15,26083.22755981445,25989.58,26083.22755981445,93.64755981444978,0.36032733047032606
TQQQ_2Point_safe,TQQP,2026-04-16,26429.5,26345.26,26429.5,84.2400000000016,0.3197539139868105
TQQQ_2Point_safe,TQQP,2026-04-17,27445.059999999998,27473.14,27445.059999999998,-28.080000000001746,-0.10220892114990039
TQQQ_2Point_safe,TQQP,2026-04-20,27167.0,27167.0,27167.0,0.0,0.0
TQQQ_2Point_safe,TQQP,2026-04-21,27167.0,27167.0,27167.0,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-03-23,19286.52463,19286.52463,19286.52463,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-03-24,19286.52463,19286.52463,19286.52463,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-03-25,19118.82463,19118.82463,19118.82463,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-03-26,18215.738354639438,18215.73835463944,18215.738354639438,-3.637978807091713e-12,-1.9971624187087322e-14
TQQQ_CV_Intraday,TQQC,2026-03-27,18184.67917563244,18184.67917563244,18184.67917563244,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-03-30,18183.48565,18183.48565,18183.48565,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-03-31,19016.252354999997,19043.612354999997,19016.252354999997,-27.360000000000582,-0.14367022122678882
TQQQ_CV_Intraday,TQQC,2026-04-01,20122.02,20112.72,20122.02,9.299999999999272,0.04623939477106662
TQQQ_CV_Intraday,TQQC,2026-04-02,19514.78,19510.28,19514.78,4.5,0.023064763806567617
TQQQ_CV_Intraday,TQQC,2026-04-06,19876.65,19836.15,19876.65,40.5,0.204172684719565
TQQQ_CV_Intraday,TQQC,2026-04-07,18914.95777230366,18914.95777230366,18914.95777230366,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-04-09,19194.55,19194.55,19194.55,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-04-10,19210.149999999998,19217.95,19210.149999999998,-7.80000000000291,-0.04058705533109884
TQQQ_CV_Intraday,TQQC,2026-04-13,19553.35,19553.35,19553.35,0.0,0.0
TQQQ_CV_Intraday,TQQC,2026-04-14,20867.649999999998,20844.25,20867.649999999998,23.399999999997817,0.11226117514421395
TQQQ_CV_Intraday,TQQC,2026-04-15,21756.88963317871,21678.85,21756.88963317871,78.03963317871239,0.35998050255761904
TQQQ_CV_Intraday,TQQC,2026-04-16,22061.05,21975.25,22061.05,85.79999999999927,0.390439244149665
TQQQ_CV_Intraday,TQQC,2026-04-17,22891.75,22915.15,22891.75,-23.400000000001455,-0.10211584912165729
TQQQ_CV_Intraday,TQQC,2026-04-20,22685.3,22681.4,22685.3,3.899999999997817,0.01719470579416534
TQQQ_CV_Intraday,TQQC,2026-04-21,22331.814647,22331.814647,22331.814647,0.0,0.0
TQQQ_Trend_Aggr,TQQA,2026-03-23,19963.16003000001,19963.16003000001,19963.16003000001,0.0,0.0
TQQQ_Trend_Aggr,TQQA,2026-03-24,18869.933781000003,18858.033781,18869.933781,11.900000000001455,0.06310307924037681
TQQQ_Trend_Aggr,TQQA,2026-03-25,18042.896871000008,18042.896871000008,18042.896871000004,-3.637978807091713e-12,-2.0162941866275167e-14
TQQQ_Trend_Aggr,TQQA,2026-03-26,17313.3135713967,17313.3135713967,17313.3135713967,0.0,0.0
TQQQ_Trend_Aggr,TQQA,2026-03-27,18849.122094649654,18849.12209464965,18849.122094649654,3.637978807091713e-12,1.93005212063662e-14
TQQQ_Trend_Aggr,TQQA,2026-03-30,19178.971296000003,19288.111296000006,19178.971296000003,-109.14000000000306,-0.565840783087127
TQQQ_Trend_Aggr,TQQA,2026-03-31,19060.261796000003,19087.621796000003,19060.261796000006,-27.359999999996944,-0.14333896748588396
TQQQ_Trend_Aggr,TQQA,2026-04-01,19753.381796000005,19744.261796000003,19753.381796,9.119999999998981,0.046190635508320727
TQQQ_Trend_Aggr,TQQA,2026-04-02,18859.933173,18838.183173,18859.933172999998,21.749999999996362,0.11545699391632283
TQQQ_Trend_Aggr,TQQA,2026-04-06,19199.233173,19160.083173000003,19199.233173,39.14999999999782,0.20433105454973804
TQQQ_Trend_Aggr,TQQA,2026-04-07,18495.04092216282,18495.04092216282,18495.04092216282,0.0,0.0
TQQQ_Trend_Aggr,TQQA,2026-04-08,19400.768851587665,19400.768851587665,19400.768851587665,0.0,0.0
TQQQ_Trend_Aggr,TQQA,2026-04-09,19088.862175999995,19088.862175999995,19088.862175999995,0.0,0.0
TQQQ_Trend_Aggr,TQQA,2026-04-10,19104.382176,19112.142176,19104.382176,-7.760000000002037,-0.0406024606166159
TQQQ_Trend_Aggr,TQQA,2026-04-13,19117.598226,19117.598226,19117.598226000002,3.637978807091713e-12,1.9029476213931777e-14
TQQQ_Trend_Aggr,TQQA,2026-04-14,20404.938226,20382.018226,20404.938226,22.919999999998254,0.11245206311689347
TQQQ_Trend_Aggr,TQQA,2026-04-15,21275.93704619043,21199.498226,21275.937046190433,76.43882019043303,0.36056900675453296
TQQQ_Trend_Aggr,TQQA,2026-04-16,21265.815185,21183.095185,21265.815185,82.72000000000116,0.3905000627980758
TQQQ_Trend_Aggr,TQQA,2026-04-17,22066.695185,22089.255185,22066.695185000004,-22.55999999999767,-0.10213110315877619
TQQQ_Trend_Intraday,TQQT,2026-03-23,19520.306659999995,19520.306659999995,19520.306659999995,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-03-24,19520.306659999995,19520.306659999995,19520.306659999995,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-03-25,19355.819670000004,19355.819670000004,19355.819670000004,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-03-26,18949.265742518775,18949.26574251877,18949.265742518775,3.637978807091713e-12,1.9198521233087872e-14
TQQQ_Trend_Intraday,TQQT,2026-03-27,18915.503837817636,18915.50383781764,18915.503837817636,-3.637978807091713e-12,-1.9232788289880634e-14
TQQQ_Trend_Intraday,TQQT,2026-03-30,18914.206504999995,18914.206504999995,18914.206504999995,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-03-31,19807.773209999992,19836.213209999994,19807.773209999992,-28.44000000000233,-0.14337413950392972
TQQQ_Trend_Intraday,TQQT,2026-04-01,20528.253209999995,20518.773209999992,20528.253209999995,9.480000000003201,0.04620159257563725
TQQQ_Trend_Intraday,TQQT,2026-04-02,20570.91320999999,20547.213209999994,20570.91320999999,23.69999999999709,0.11534410899314894
TQQQ_Trend_Intraday,TQQT,2026-04-06,20940.633209999993,20897.97321,20940.633209999993,42.65999999999258,0.20413462861354953
TQQQ_Trend_Intraday,TQQT,2026-04-07,20285.562076869566,20285.562076869566,20285.562076869566,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-04-08,20301.852507784206,20301.85250778421,20301.852507784206,-3.637978807091713e-12,-1.7919442601096754e-14
TQQQ_Trend_Intraday,TQQT,2026-04-09,20713.645000000004,20713.645000000004,20713.645000000004,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-04-10,20743.114999999998,20738.905,20743.114999999998,4.209999999999127,0.02030001101793526
TQQQ_Trend_Intraday,TQQT,2026-04-13,21100.965000000004,21361.984935760494,21100.965000000004,-261.0199357604906,-1.2218898971487278
TQQQ_Trend_Intraday,TQQT,2026-04-14,22523.945,22494.47500000001,22523.945,29.46999999999025,0.13100994799829843
TQQQ_Trend_Intraday,TQQT,2026-04-15,23479.6577835083,23395.415,23479.6577835083,84.24278350829991,0.36008244995141103
TQQQ_Trend_Intraday,TQQT,2026-04-16,23791.155,23715.375,23791.155,75.77999999999884,0.3195395392229675
TQQQ_Trend_Intraday,TQQT,2026-04-17,24704.725000000006,24729.985,24704.725000000006,-25.25999999999476,-0.1021432079315647
TQQQ_Trend_Intraday,TQQT,2026-04-20,24498.300767,24498.300767,24498.300767,0.0,0.0
TQQQ_Trend_Intraday,TQQT,2026-04-21,24498.300767,24498.300767,24498.300767,0.0,0.0
